,is_exc_all,pref_orth_diff,sg_idx_snr,sg0_idx_snr,sg0_osi_dich,sg1_si_salient_pref_all,sg2_rf_in,sg2_resp_orth_0,sg2_resp_orth_30,sg2_resp_pref_0,sg2_resp_pref_30,smg_idx_snr
198,True,-5.681432359344444,False,False,0.12072426871765657,0.15221306096865495,False,10.665615565883808,11.786142781806682,13.489090540794841,8.324916911526369,False
199,True,4.161331115218882,False,False,0.15981091496824737,-0.014289018932665333,False,25.02805292879482,25.532035209046004,40.80590232251547,28.32108642159699,True
200,True,-0.5091253821499251,False,False,0.06517459464204478,-0.19144047064185063,False,0.4394206758110951,1.710981583366027,3.9138208895933655,2.3826127083828816,False
201,True,,False,False,0.13754880940823366,,False,8.428816262226649,10.350378394628375,9.408485783944624,14.324426498855104,False
202,True,1.9988331331226714,True,True,0.1377755933742667,0.014172241493315767,False,19.554956578634656,15.765523396354789,38.364303126238674,40.60449152372969,True
203,True,-2.8841360085248304,False,False,0.31245849433583145,-0.04029308576470127,False,5.085842419081392,4.336082091411719,12.95739554704573,10.392051591285657,True
204,True,,False,False,1.0,,False,10.021692963364796,12.063104860269675,0.15914799358982307,0.1982516585252224,True
205,True,1.9839934696658368,False,False,0.07863356849307374,-0.03453067556173112,False,18.08308877997124,16.749534867942714,18.068456671779785,17.77662256147521,True
206,True,0.30458128181262367,False,False,0.10354947615796609,-0.18173242018259184,False,9.594724759554552,12.714651655450531,12.907413854875651,12.412336101618934,True
207,True,-0.05810152173627259,False,False,0.5571458819462229,-0.12589292521639994,False,7.106299949599093,5.427850137512462,0.25329665113718086,0.0,True
208,True,,False,False,0.008344320054042823,,False,16.660024850593448,15.977989953572456,9.512059671374466,10.227828674161664,True
209,True,,False,False,0.41149798387427583,,False,3.8453399044915266,3.1047185881731982,13.27275348815303,12.901889983078055,True
210,True,,False,False,0.097821634784664,,False,16.0767680622088,15.438201382371167,3.7961763136972406,7.797464914649773,True
211,True,,False,False,0.1456211796695227,,False,9.453867416357241,11.535185087496078,9.312096327268637,6.294803043009524,True
212,True,3.642058077339941,False,False,0.11113763894407994,0.21946717187094353,False,12.847507196353176,14.831404249398005,3.945778196137279,3.7779818894200505,True
213,True,-2.672214980926718,False,False,0.27658137895701196,0.0004175230659089556,False,26.667815209843976,30.59015993900501,15.256516149936191,17.834638655723005,True
214,True,0.17420985055370863,True,False,0.052941975480541824,0.06803218171614625,False,6.525409845926333,7.001664348876475,38.13728854776575,31.2571063075955,True
215,True,-4.165421251374745,False,False,0.21612561939471217,-0.09995651045457592,False,13.186518564844166,17.594866850473082,54.402688272977976,48.94990066878307,True
216,True,-7.533576123965659,False,False,0.06703397048249186,-0.01721889413825178,False,38.52649164171173,38.685505643892945,26.957205771826782,24.608225237028915,False
217,True,1.9816932290604452,True,True,0.6452388680100861,0.13737134590995195,False,13.801359384311723,9.596823244206371,39.83630788273727,39.5732715116957,True
218,True,-2.373162844003396,True,True,0.1449250492735401,-0.004366790523204229,False,33.324205015714355,34.21477419127209,59.337821873024275,53.690255290995815,True
219,True,-6.348447074086813,True,False,0.16666091409763817,0.00547849624714119,False,18.37089623605164,18.815424002898045,39.04464569638293,37.91682995258806,True
220,True,3.2720171265492173,False,False,0.2715105723042786,0.24685576343051047,False,10.860044670601688,5.2194789109321755,10.88781838138134,11.19198563437049,True
221,True,-3.315111800658105,False,False,0.06520284198919522,0.044229821387567037,False,29.526032187665496,29.96933815332178,33.738448497098986,27.057208331027194,False
222,True,1.6809756246108876,True,False,0.35657804980448304,0.09856471664491881,False,19.631125540054665,19.67363115788127,18.143852857681804,16.71399246005771,True
223,True,5.851914678246546,True,True,0.8534856552743486,-0.014101132309985644,False,5.620931486288708,4.723542679507189,8.127534307337228,6.794573814512636,True
224,True,,False,False,0.17620440468766121,,False,26.28671798365525,24.574330028576348,29.713592876154838,30.31728685730531,True
225,True,0.07193985326478325,False,False,0.2889986498705841,0.0580136050447868,True,1.8803172174077003,0.93610052496959,20.161158796698324,18.53355133273185,True
226,True,2.173936174917918,False,False,0.20139690069088753,0.061417634600700696,False,5.116650912289819,4.736524152583279,14.642406027549157,10.795277369936972,True
227,True,-1.1760115172737962,False,False,0.137675698308586,-0.10138483681406085,False,19.994832074078612,20.53490829407775,29.713979263921292,31.815801314751774,True
228,True,-10.271111546466367,True,True,0.6303583553900293,-0.28710587004495547,False,17.30794615709247,8.087315274438321,1.6624060199254207,2.976699425165023,True
229,True,3.124061370005787,False,False,0.24343709162362528,-0.0006790296761029563,False,34.09260381872838,30.886815198076267,13.521013244783553,13.72103469074668,True
230,True,3.1742976226796134,False,False,0.26967346528169295,0.196467669787605,False,8.671256498767969,7.5253844601460385,23.739274206361586,20.73634022345337,True
231,True,11.410201619534446,False,False,0.32922856825506264,0.20196624906022181,False,9.933811699589477,8.455559058885017,13.605033529038804,11.097459281699205,True
232,True,-8.659182886760195,False,False,0.03175069211675316,-0.2852211354080722,False,21.29139540979687,24.92571669391905,29.718374209000903,30.913081478852877,True
233,True,,False,False,0.014192946661456245,,False,6.748908537631043,6.017288397400616,13.173658653544502,11.378253237881623,True
234,True,3.272232266728021,False,False,0.09357563742553258,0.22527240546544153,False,22.542974324270084,19.802841116817525,10.401594288175541,11.491722201806112,True
235,True,,False,False,0.04991334536209541,,False,24.237250705751094,23.332947223948743,17.87981105319117,9.703294575775567,True
236,True,1.8502667272248532,False,False,0.017253104642001364,0.024774214229248838,False,12.205191276160082,13.085410277633805,5.8785075115230985,4.723919131554282,True
237,True,-0.18086881821568923,False,False,0.23730221213622216,0.0445880039695233,False,21.161283335457433,21.339417438810834,21.113115478880133,19.841295963463683,False
238,True,-0.26606454979628325,True,False,0.08245118704153136,-0.10040459482279494,False,11.498251244043693,11.723376752880329,13.972778097212979,18.08985088020563,False
239,True,,False,False,0.511412707471728,,False,2.2048604761202557,3.3706389085795636,2.6836739612432816,2.9635554277457485,True
240,True,,False,False,0.2604027638623558,,False,5.908326118623311,7.7282596289819026,17.471713205614392,19.797114910772784,True
241,True,,False,False,0.36124539929397637,,False,4.579021991558899,4.54824780436376,10.50739044042973,15.282744000433008,True
242,True,-1.2031746015418339,False,False,0.11624014641191416,0.20174574813732607,False,3.4509195574821945,5.6215548639496165,12.997114505045692,12.893172564367072,True
243,True,,False,False,0.1288250780714724,,False,5.668718585362418,6.150393938848701,9.012471738581858,6.202144665236493,True
244,True,-1.8315358511366258,False,False,0.2845483637467171,-0.027922299507457306,False,5.341619046595998,6.458711248810569,9.690779014371145,4.816127336966113,False
245,True,-1.6671797633991972,True,False,0.013332749543350347,-0.07172949964688571,True,13.601901484892153,18.626416618488012,11.845610950780937,10.539136638608165,True
246,True,,False,False,0.3523804274164579,,True,6.430014595762493,7.180651526193683,29.48757212656813,24.315571695661703,True
247,True,,False,False,0.417675782524804,,True,6.570533288789031,3.6335808062591615,18.854141441675335,15.343596363464032,True
248,True,,False,False,0.3681948050727839,,False,9.940718492457215,11.371273886554544,4.989570470822331,1.1761834157200959,True
249,True,3.575071580946833,False,False,0.07985486928096071,-0.023500966490215488,False,24.477165252095663,27.854863248335626,14.78035659068085,13.471044891525825,True
250,True,,False,False,0.22195992620761665,,False,13.447672689082818,17.4853170903113,16.66713307886265,18.47319502598391,True
251,True,0.4289683600057823,False,False,0.5101218951729471,-0.09483722140951074,False,3.108527257513159,3.6466023819043465,3.5845845885192733,3.17571068684069,True
252,True,4.202531966983749,True,True,0.011428651132717018,0.1048453202958644,False,16.55800457222936,14.298803872572114,13.039272431021503,17.414086607571395,True
253,True,6.459582588360764,True,False,0.1381474356558003,0.12272740335116586,False,8.485468152361229,10.229663687328307,14.373959845934921,17.771356358455545,True
254,True,2.422343546058981,True,False,0.3734803410215506,-0.05443161595889285,False,12.019176540817195,9.411840942712166,2.7544575664274493,1.9119085390598343,True
255,True,-5.727802251291369,False,False,0.057801576940688874,0.1389985648306935,False,12.374235097295012,12.59657566435635,18.185380893686297,18.32955491942509,True
256,True,-4.7232233715028755,True,True,0.23950515754421306,0.07755088725650446,False,33.35039535376172,31.250116479559214,8.704359544894826,7.9924846091904715,True
257,True,1.77750492461014,True,True,0.4109732679962744,0.10832589757663154,False,10.042410818024132,10.445252770784862,9.722845471965579,10.354165730114358,True
258,True,0.15722463480555082,True,False,1.0,0.47375373898779205,False,0.892780431940292,0.022229675490122572,15.737199078624448,12.944320377487786,True
259,True,-31.24154653495704,False,False,0.274069880158355,0.48812782580287706,False,100.0,100.0,33.03652776357454,31.94479234970342,False
260,True,0.004699437771561676,True,False,0.21739525025637232,-0.1136586792830035,False,18.044550887858254,11.043028245345717,13.117189451228253,9.802186923244824,True
261,True,-4.256806785527331,False,False,0.1801048127331003,-0.09983146949623894,False,1.353270719603946,0.3681077249348163,17.27744379462913,13.298048546048216,True
262,True,14.300279345315623,False,False,0.0069119630957920255,0.15218251193716797,False,64.65055436086959,59.51183329634847,100.0,100.0,True
263,True,-6.417126802560411,False,False,0.3100266225376714,-0.18213045266206765,False,25.14171274402776,19.42557398373118,16.72378719050007,14.384880217377289,True
264,True,0.8573755885691519,True,False,0.19941747647607136,0.12022588258931725,False,9.400554538155212,7.950034882300175,14.595523365647889,11.501586086904773,True
265,True,0.06939590956347103,True,True,1.0,-0.008046496116084484,False,0.2072520874058589,0.0,77.44980305146714,72.54541860702328,True
266,True,-0.2752666730576987,True,True,0.9940605180393359,0.13920090225961546,False,0.7434450148437648,0.07233222803244224,21.667165436710306,22.53814772034112,True
267,True,-8.167792377480048,True,True,0.31571642710756365,-0.16386440980113168,False,29.970070932251524,23.146665347471405,9.487858469924852,8.982372212564,True
268,True,2.730795931465063,False,False,0.22353693558426757,-0.034476729111036185,False,2.098395466231383,6.24082712498374,0.048578986181662634,0.11045588681904167,True
269,True,1.126297024609999,False,False,0.3493085745577022,0.2845684882263836,False,0.796152730233585,0.47328822983381075,1.6532373601475205,0.34013952486790144,True
270,True,,False,False,0.04694762403743248,,False,23.174739552375215,23.021275759614905,2.9070774418636205,3.642560069998487,True
271,True,0.997351732538589,False,False,0.3111216332453973,-0.025261831598669293,False,2.188451379322662,5.768052247376778,12.29203953550985,9.150747942188994,False
272,True,,False,False,0.1639029605298221,,False,0.5265751674484749,1.295769890435995,28.35334888534048,30.994653198032236,False
273,True,-0.23037454095454635,False,False,0.1763090658267786,0.161922133404174,True,1.8198207575374115,4.176979227445256,34.806192818527606,32.87946988670276,False
274,True,,False,False,0.2689772980077179,,False,0.4785136450888015,0.25582764870845354,16.600515447759946,7.978782810461826,False
275,True,,False,False,0.6940282481034208,,False,31.863247050354502,27.80723784238291,1.355712257343559,0.04872023068272915,False
276,True,2.6243430085760835,False,False,0.09485730577309257,0.026005284217771374,False,34.08258175763946,32.393636519510224,21.38835541333836,13.92972811085667,True
277,True,,False,False,0.05603573532531691,,False,22.046450672504044,19.96351539539412,0.17642348909225222,0.9987851763621738,True
278,True,1.8354799846807879,False,False,0.2547021030763795,0.24110926292726184,False,48.12894138067069,56.49143914566734,0.4643074422477721,1.2079405796546967,True
279,True,1.074281465262175,False,False,0.3012972598313859,0.14069130327663545,False,1.7038701189299805,0.449114519243057,20.685057251009702,23.987620399357418,True
280,True,0.9696075601431611,False,False,0.1867406400158878,0.33517541092633774,False,22.300638551823795,20.937325682532855,14.396470481386551,10.93892371449142,True
281,True,,False,False,0.4473976979486511,,False,60.66444573255304,53.26040661690803,2.03313042051517,0.1850392426459644,True
282,True,,False,False,0.005982953436422311,,False,21.13036909134676,14.51867427211255,1.6595933467555697,1.5219984771959925,True
283,True,,False,False,0.1975959595237969,,False,9.026534654892599,8.332481626421215,8.780296626858988,11.161916739880468,True
284,True,,True,True,0.9745925733930346,,False,0.15584703630361801,0.9611824369774415,1.073423044469494,1.9288177004991434,True
285,True,0.7148215611829447,True,True,0.29585804882986644,-0.3611436979861434,True,8.75372218430783,5.957307921579251,13.712826002126507,18.87297734086856,True
286,True,0.0,False,False,,,True,0.0,0.0,0.0,0.0,True
287,True,-0.9295634782085053,False,False,0.33227665978001447,-0.6771089491485095,False,0.6098233841550655,2.924625028927739,0.25071933029744864,0.12135783807398419,True
288,True,,False,False,0.2592443963037351,,True,100.0,100.0,6.707637259820235,8.20648603263693,False
289,True,,False,False,0.21942462633704607,,False,0.0,0.0,100.0,100.0,False
290,True,,False,False,0.12941130037223308,,False,18.766017446498903,27.482770728007054,0.37298933173028326,1.8882168305273623,True
291,True,,False,False,0.2822293583537172,,False,63.085446398084365,75.95556026181347,100.0,100.0,True
292,True,,True,True,0.7271531374383363,,False,1.0465853403394039,1.1275430252620333,100.0,100.0,True
293,True,,False,False,0.3766897854517735,,False,49.686603307819524,53.198717742298655,23.600415694389277,26.074897245599487,True
294,True,-0.5236434206987415,False,False,0.29129120282431903,-0.20175952229048744,False,11.273825841027502,10.607711061572608,62.97375411869815,60.85896946513692,True
295,True,,True,True,1.0,,False,0.5558403829733531,0.029027672150196176,0.731062782355226,0.8837377074628302,True
296,True,,False,False,0.30645102667852486,,True,49.640922753426906,50.03065496038358,10.01805082557556,6.925790836879364,True
297,True,2.839140793463837,False,False,0.2216237656129393,-0.04980618661258121,False,12.78189057714115,14.03123136915756,1.8338153919634912,8.751062790457258,True
298,True,-4.782860914860159,False,False,0.01854486912384646,-0.33006298718373106,False,0.27226708662242466,0.15845481019753677,23.782035246109352,13.679774913650292,True
299,True,4.535429397872521,False,False,0.33373050825603096,0.0778882545320556,False,14.214817200375435,7.446444925541678,9.787800597229927,11.387611205394094,True
300,True,12.53041692277363,False,False,0.004963680409812842,0.24804642082917722,False,38.33392196215498,33.52495215295885,4.778902459029967,5.896210097349607,True
301,True,2.9917455851458534,False,False,0.20026110271586128,0.09844257741079428,False,30.326293344096015,32.51030988000237,20.494035527987688,23.25910982926591,True
302,True,2.8499626724694203,False,False,0.32710092326297363,0.01239199122812645,False,30.543743671180728,28.700126343144056,14.971187427835478,10.194186906401928,True
303,True,6.467116413375314,True,False,0.3478415008858614,0.2050423797652341,False,4.732983838184738,5.140369970124596,35.52190997184087,25.70893393101123,True
304,True,0.5717963886817401,False,False,0.3824312824894539,0.2037896464511718,False,32.973771203691385,30.449895150720696,35.946826654940075,33.66733057245325,False
305,True,-0.2025138882872386,False,False,0.5700825251793041,-1.0,False,0.2474964562899027,0.0,31.910032504231662,38.85257767179074,True
306,True,0.6130168105786051,False,False,0.12482774381970256,0.14583041971649496,False,10.181726259776413,7.351343161008585,5.247386950456226,4.537425924044772,True
307,True,3.574093231298508,True,False,0.05595732131091935,0.1556483197839541,False,8.510279308867231,6.070243163476103,27.850741298200603,29.470945522547343,True
308,True,-5.257254391550443,False,False,0.10342281925053053,-0.3461557449191574,False,22.568783997438658,17.303662073562656,0.014721179285492653,0.14936403586314273,True
309,True,-5.712219700396361,False,False,0.1445864482482542,0.11167905749427112,False,29.87593684154442,26.612255599660184,11.575560762296217,6.118162338359234,True
310,True,,False,False,0.08983326740378662,,True,6.963622737556507,7.037025167926167,40.50279037812008,29.557015679370707,False
311,True,,False,False,0.24196966028464864,,False,19.132196642294268,23.663448339375925,14.843654501586197,17.60655987345112,True
312,True,7.423708033330069,False,False,0.0848032833580916,0.07842867113924981,False,33.9942058799072,26.117874037187832,28.43533707203535,21.95995457207737,True
313,True,-2.517420057780466,False,False,0.09042646822763525,0.02815403889344972,False,31.196917089132153,28.294645680356407,18.629010708477253,19.20390144133797,True
314,True,1.110885353835049,False,False,0.1321560109309651,0.0521844358838261,False,10.621971418925872,9.767165348703902,10.932177668437362,14.777369051544856,True
315,True,-5.325214815391703,False,False,0.37973861960093946,-0.06900340519728838,True,31.17183970430723,36.15275341766672,22.00847513412532,18.947861186968975,False
316,True,-1.9232415989972655,True,False,0.12078326137113919,0.0644028705689419,False,18.794841444394432,23.657270942886285,9.260529771877023,5.406755913490763,True
317,True,,False,False,0.13025450065841246,,False,9.187277850742714,14.437517658419285,19.90176677679977,17.54974499129905,True
318,True,0.043473685614000446,False,False,0.1669141749140067,-0.23872645449161045,False,0.9992147942121403,0.20905658554954404,22.266953064319793,16.728824699440825,False
319,True,,False,False,0.31871027475400093,,False,3.988949365657158,2.6266853419096714,2.1150589829836135,0.8664994571023642,False
320,True,-1.8616153676516483,False,False,0.09186753321235479,-0.13086909663198487,False,19.409630493057943,21.685886666751827,22.183631917413997,14.064881048905542,False
321,True,,False,False,0.9141141315920243,,False,0.26129138488800097,0.9060655814261199,0.0,0.0,False
322,True,,False,False,0.4099362889813281,,False,0.8450505868173563,1.2390156955314944,0.0,0.0,False
323,True,6.0007589016682825,False,False,0.4942119379573198,0.3908776210901103,False,13.728919857993532,15.413097932648204,17.695028975797012,13.672319201704786,False
324,True,,True,False,0.5264680050294095,,False,7.448994828867003,4.682009735395415,0.0,0.0,False
325,False,0.3291949418519611,False,False,0.1599313410743126,-0.08459664437216358,False,11.654905026378593,11.895796932699456,0.0,0.0,True
326,False,,False,False,0.27785947752034024,,False,22.38965088931414,26.089158361920944,16.511505272191684,12.148102677116793,True
327,False,,False,False,0.3555721687559638,,False,29.799100237014965,31.53434285897022,4.884592773010716,4.9030106327830785,False
328,False,,False,False,0.6645247185427586,,False,10.198717904038345,9.393695888157264,13.144979357200032,13.942559046360353,True
329,False,-2.6688570045651163,False,False,0.6116897897970973,-0.44748099203586644,False,3.9054605084805725,11.68373990541276,27.337246024622935,25.073260560494443,True
330,False,,False,False,0.08524857678160733,,False,35.4262406574801,38.957674055627415,7.889497876286697,3.969303468385568,True
331,False,-0.8943674973964408,False,False,0.030477710563803023,-0.32278741830521335,False,12.276171252537424,12.224021570052567,14.988053104085008,9.117550150646519,True
332,False,1.9810914683293026,False,False,0.6620941033467969,-0.14264136998402327,False,4.055852538798577,2.7704201876006733,7.774914912879466,6.568055573525504,True
333,False,,False,False,0.5550477621459065,,False,9.625015851298274,10.669314722285774,6.032178771132843,8.739362203811583,True
334,False,1.2398893694999273,False,False,0.0390247666498427,0.10836190054667313,False,26.652588985072306,27.78876541231652,12.729588073248474,12.36739615127683,False
335,False,0.3227005839252318,False,False,0.061697070170881926,-0.32902969595805803,True,2.702129040486538,3.591745823191909,2.8269789824023466,0.6475206551691277,True
336,False,,False,False,0.2961821161841467,,False,14.43979832473605,10.211146725580477,9.058863789392397,8.267399399684598,True
337,False,,True,True,0.9290919885137444,,False,6.508951109851924,4.657249866853444,29.393615025029963,30.369648318678045,True
338,False,,False,False,0.27933786092480856,,False,6.495533388776656,2.831260373768134,1.3466394042897707,2.127523817695104,True
339,False,,False,False,0.19597242169942758,,False,13.643946012673089,16.78043774600761,22.834834342535878,21.62160138599575,True
340,False,,False,False,0.043347736903076625,,True,4.541525385194779,4.5793688651293705,59.549166364356495,52.684461109053636,False
341,False,0.08752201731579401,False,False,0.12857705076195677,-0.06601369188822573,False,4.874300490766287,5.866550332627808,5.847426008683843,4.223296276013104,True
342,False,-5.190300577564933,False,False,0.14033633539558488,-0.10455581730272714,False,22.095975501027006,22.453763557550232,23.55329485084766,20.675292357500908,True
343,False,,False,False,0.1584564074536025,,False,55.53661728874805,56.03523829333985,31.037383281427317,34.994566228169084,True
344,False,2.0157847508716467,False,False,0.27961462086400746,-0.22059449010610974,False,4.420613224826341,5.253682887309996,5.081750233717358,3.4921828339186805,True
345,False,,False,False,0.04959250963241456,,False,20.607066789719582,23.800853824254887,25.56424929533536,27.688029926353824,True
346,False,1.4743265386623072,False,False,0.03355257837582351,-0.004965739784569847,False,26.29570197117014,32.797621358245706,27.726481310748618,23.336128899200745,True
347,False,-0.8052242301607454,False,False,0.16845478439636918,-0.23745424769259657,False,3.066796373623686,1.3849941810640773,6.442901607728204,6.0655337711796165,True
348,False,3.3842632441650125,False,False,0.11049212720765209,0.08293005377541035,False,28.882304884326192,23.072210664066894,5.630823720174911,6.011427513917742,True
349,False,0.2792135896519401,False,False,0.34306236222464864,-0.1514929219692963,False,4.846206080789367,3.683772924929284,24.931918062174162,24.529553512887407,True
350,False,-1.4763315324074595,False,False,0.22176403345221268,-0.1333554563686533,False,7.829787871137691,6.278218752644861,1.923620378992592,2.1063091427696725,True
351,False,2.420368898280852,True,True,0.5962263692237799,-0.01706962736381962,False,10.096097177921388,7.613393699762243,4.159986741769199,4.415992197747796,True
352,False,1.637022085920667,False,False,0.4557304470089436,-0.09204990643348754,False,7.299496812077286,5.215718684335932,4.5024391604014316,6.781273921533748,True
353,False,3.1083744730746705,True,False,0.4302049383201131,0.025711707965971234,False,14.31564589601177,11.2996144948575,8.976393269034679,8.456202855173988,True
354,False,0.9005577832412639,False,False,0.4102766407091762,-0.17132168160915776,False,6.537377213065228,6.245325415548928,10.499925274873533,12.452040169856705,True
355,False,0.5085830132399387,False,False,0.4307426043315443,-0.10566974377270003,False,11.147930638100476,8.61272981748558,7.899714210428869,7.728664599842608,True
356,False,1.4534623279737726,False,False,0.7490502980652647,-0.012027804531343143,False,9.357979898937998,8.53284116822462,15.40209544631533,15.58531782374932,True
357,False,0.9046989519937085,False,False,0.5087944941888766,0.18425327835258407,False,18.794333762369856,9.72176941660739,8.655483431111163,9.828707077659853,True
358,False,2.6865324864495363,False,False,0.3395727639469742,0.08592525223580834,False,51.53996388786115,44.422765842232955,11.33761825075803,12.371852983816115,True
359,False,2.080765449716594,True,True,0.28921680349701,0.016969686350281336,False,29.585753630679573,22.718041126902865,9.642192234452336,12.482803407937098,True
360,False,-8.56072570296909,False,False,0.33367719949785474,-0.09550550409986684,False,10.322598008653866,6.999886912004187,22.035727025582815,10.117292915805217,False
361,False,2.4598175202285897,True,True,0.09030281732970716,0.025329541942887505,False,48.489791632164255,48.64283920886615,7.308539049580502,4.384879494706788,False
362,False,-0.642210269609512,False,False,0.004132941609121726,0.11240420793825145,False,20.261019652184007,20.573029324340702,27.470979408050578,26.719081807129374,True
363,False,1.6906576421565553,True,True,0.5720392348261196,-0.10700658309326468,False,10.097325048648202,6.830172456580047,5.990697554169365,7.911172839693532,True
364,False,3.9995388312038376,False,False,0.2547997600317922,0.060510021667945266,False,13.10619401676843,11.891277022719478,5.0057520513580975,9.535892315892479,True
365,False,6.808869305532427,False,False,0.07045740042228434,0.19117510331357904,False,21.727401718903234,21.573282802423,26.41871542234021,19.212449592514297,True
366,False,-9.422601229505226,True,True,0.48794212544331517,-0.16627284808782844,False,15.971908243940186,13.396716531484016,7.259893717191282,8.099768202847397,True
367,False,2.170364405312098,False,False,0.09109585040909429,-0.17195824816829755,False,11.380403593469122,15.289273419304012,7.31828763269079,2.725742867646309,False
368,False,3.1421405318766276,False,False,0.08179126757876563,0.1095125379447071,False,17.377264770344855,9.399055728169445,20.629775403545075,21.65944156153367,True
369,False,2.1970642421794544,False,False,0.04969810171897866,0.13574171701947077,False,26.88651950862736,22.98412901146385,15.367272604638949,12.280538239074534,False
370,False,1.0307434870031624,False,False,0.0941905966143627,0.09374247382241141,False,3.4682816344623766,2.1258651785170426,6.816555589724045,3.8129126565912976,False
371,False,2.805306493862119,False,False,0.006635781545146744,0.3961617262000596,False,17.12540661698231,19.298979527293106,15.48801798504801,12.1223661957834,True
372,False,-0.26766015183873204,False,False,0.2239266296269753,-0.0574420229957621,False,26.43839920238138,33.45157800707966,7.889514555497905,3.4235452444483645,False
373,False,-1.118127974354703,False,False,0.03139046704295718,0.01145753705263204,False,19.117658107260908,20.823725120474894,4.7698639059224375,4.162581200190545,False
374,False,-1.1614494386296244,False,False,0.19874103870097395,-0.0849039124218476,False,15.223652859761689,13.019490434418024,6.111525993507643,5.733475161668582,False
375,False,-1.5578675738726702,False,False,0.10798588025788912,0.019446551185267905,False,5.172091072353606,7.681232688423149,27.56746969078308,28.416112050509607,True
376,False,-1.5547212123727583,False,False,0.06669795031959183,-0.07954816111606344,False,15.376744480530851,10.00845447182655,19.25712395907165,20.421479705912184,False
377,False,1.3724660616254738,False,False,0.003247633248666841,0.1721254397161232,False,5.5920105678542775,6.776621508156845,36.816944547940814,34.94911798192427,False
378,False,6.99498890982702,False,False,0.17377647383962158,0.2585050735885113,False,6.52237135725908,8.334799278497648,27.436071400984357,28.184882333593215,True
379,False,-6.718115672507944,False,False,0.012937854126389087,0.12380336934949525,False,10.727360170500244,14.412077460438008,32.8776795617663,26.071762951234213,False
380,False,,False,False,0.07456980097308417,,False,38.696705349168795,35.71517787252863,18.178502414054655,17.268765828070737,False
381,False,-1.3815475211893684,False,False,0.09434467006948485,-0.020241144985526927,True,28.514215044486207,24.15688917613947,7.103823726274408,9.15468252980365,True
382,False,1.176064546183718,False,False,0.16376331960197657,0.099691727934262,False,34.12781382970608,28.037360321539328,4.612126866510758,3.9169044157442365,True
383,False,,False,False,0.01909842960332785,,False,14.870793476270944,14.251001566911162,19.83438891609414,17.90531714685643,True
384,False,-0.12293010956059192,False,False,0.1378602392507336,-0.0031116672782419085,False,27.795154042780783,27.978677809811554,27.822581063120218,31.07239677063308,True
385,False,-0.8696082932874489,False,False,0.02277806131343062,0.0958798122731486,False,27.69845380749291,24.29630860453471,2.492819063989326,3.493789084888517,True
386,False,,False,False,0.1024493897924092,,False,14.429456530159745,13.159368800268759,15.197052047438678,14.537580000693337,True
387,False,-1.6098908245121635,False,False,0.006050738200739244,0.2614925256449829,False,88.49253888170307,92.29516320360395,27.619240059314343,28.853185488006627,False
388,False,0.3874872274732688,False,False,0.1876316236658127,-0.06267260856838214,False,25.728034677688417,24.07656737077886,11.02433296589133,6.562328083225741,False
389,False,1.1787651318650756,False,False,0.011304784137430031,-0.01697412607067923,False,16.372542486776815,18.41937067799079,14.267536879767878,12.342576255233816,True
390,False,-3.025878404180565,False,False,0.040817921391601404,-0.0045728752554983305,False,100.0,100.0,18.343917639054457,22.103374260850842,True
391,False,,False,False,0.3911227902890228,,False,9.824207670186668,10.239500856170288,9.44933257232874,5.612816429959658,False
392,False,,False,False,0.3284516812012035,,False,15.289261800786239,17.327424868081625,3.83494285406927,1.8037627707832515,True
393,False,-1.555921102796371,False,False,0.236404654991994,0.05578554951864683,False,23.24367365489404,24.20525408242471,18.695656210124397,10.996484040246845,False
394,False,,False,False,0.1064095213448197,,True,5.490728271289322,7.325764732668176,35.384566221768274,31.197896861554813,True
395,False,-0.9197843300204056,False,False,0.018001069371420965,-0.11482113187398353,True,1.7162131126492453,2.0573838164982123,9.56612864927126,8.444872779002303,True
396,False,1.1025643545107382,False,False,0.21280585332987625,-0.010458179014760418,True,15.866495295702363,17.338828975931765,6.237129492398637,2.139770495765007,True
397,False,,False,False,0.048163412736715025,,True,9.26138612620819,5.610869244600718,34.40412957842151,38.66750007871394,True
398,False,0.2359673076380897,False,False,0.040417000021373044,0.09898473341537668,False,15.505106619451766,10.404707774615442,12.200316148451886,11.030721867230174,True
399,False,,False,False,0.042971954196323804,,False,64.59925238902753,70.67361850864611,6.591142761425519,7.296501095279847,False
400,False,,False,False,0.05591872894367318,,False,10.866270726427246,13.198267114348708,8.083618657114222,6.524279074122509,True
401,False,-2.7684533416938324,False,False,0.09689668389591911,-0.20951957541768912,False,12.244637267311848,15.768752461612726,11.40980525801961,14.140732033560285,True
402,False,,False,False,0.27795445054415946,,False,23.209556298187145,23.927985210783582,71.61722479053797,63.285417275455536,False
403,False,,False,False,0.13445475355671638,,False,15.54780226780657,14.99987685193236,12.480149287014054,14.869219372765377,True
404,False,,True,False,0.5815310309602597,,False,6.657829016509751,7.38644852855195,10.755884366972634,11.616533843752663,True
405,False,1.308452768866211,False,False,0.3424961903701899,-0.12179034848048569,False,2.593599714873096,5.401708976401446,24.20697353386248,27.967958082564376,True
406,False,,False,False,0.03505582708337081,,False,18.5681522758797,15.251700947216404,14.103069974778174,15.53013018571222,True
407,False,,False,False,0.03739554247767525,,False,7.0309127066344095,6.272045349769775,13.279414846418568,11.479712007418033,False
