,is_exc_all,pref_orth_diff,sg_idx_snr,sg0_idx_snr,sg0_osi_all,sg0_osi_dich,sg0_pref_resp_all,sg1_idx_snr_all,sg1_salient_orth,sg1_salient_pref,sg1_snr_max_all,sg1_si_salient_pref_all,sg2_resp_orth_0,sg2_resp_orth_30,sg2_resp_pref_0,sg2_resp_pref_30,sg2_rf_in,sg2_idx_snr,smg0_dsi_all,smg0_pref_resp_all,smg1_salient_pref_all,smg1_salient_null_all,smg1_snr_all_max,smg_idx_snr
7364,False,1.6505560984226944,True,False,0.445148818325872,0.30316415403468283,1.7403880913628471,True,4.235903221496606,10.182438175114273,0.5903483512257103,0.6415122056330649,0.49255694146098494,3.9435399866299528,2.3362610172665743,4.454127192885743,False,False,0.14544196233336543,9.628112914168806,5.8439326455918135,10.607570212898105,0.6444917148229039,True
7365,False,-4.108159165986656,True,True,0.319570870212703,0.21957765593166714,6.761598492936019,True,13.405242241812934,10.771203996171144,0.8486039907369755,0.26476786913598427,11.760487837462414,6.593637965511941,5.327939603900395,4.036083665090285,False,True,0.05261661726914041,14.937377906399494,20.4330121801762,26.187776953335284,1.5972894280333154,True
7366,False,5.643650331446829,True,True,0.15272868227472022,0.13298038009296406,5.546007076417143,True,12.668576672200407,19.47093506071523,0.8140890097923096,0.3641218046181046,7.521318137360591,1.294705564200692,8.86842249994605,11.13682817259225,False,False,0.19352576542175343,25.64512644744547,22.587482369978886,24.233398985062212,1.4795863983476667,True
7367,False,-1.0584180643710916,False,False,0.27351549397471614,0.7056874652888552,3.3495340336912505,False,8.253615992916558,9.126787366327568,0.4052735270451751,0.3957717693449272,1.4410247181950684,17.70301970161604,40.10441138547286,5.59468528248005,False,True,0.05663849677708727,14.284650464090934,1.0808040114989004,9.11344594588101,0.5253334115312844,True
7368,False,-5.120194369997279,False,False,0.33834293514858477,0.24151931987014025,5.11972803707185,False,7.571641753613556,2.451447383616278,0.4902117394700503,0.39129098223527914,7.030356249593289,3.9488286099732934,0.9772336167460131,5.31242993189933,True,False,0.06826710888813976,5.6626711125919345,4.6284286658718425,8.794720593911409,0.5017577553747972,True
7369,False,,False,False,0.2534591145522455,0.5770192890825441,20.523358023063416,False,29.11790961915,5.535968821916002,0.3895183381175652,-0.16131264402327364,3.6214230533432965,14.311108233664022,11.599042716637523,18.3876682236756,False,False,0.09395617929255747,22.034565106954453,16.2522239639037,10.228058140366407,0.6310529243894081,True
7370,False,-6.16331675184443,True,False,0.02446924873664187,0.041575569130214596,5.0491158155302065,True,4.76094076304383,4.092843883338647,0.5373291366373365,0.37069244878470486,9.350143523542929,3.7632337914698146,4.956631840149011,5.242548343439232,False,True,0.06121061114606384,13.682155397803092,14.647904150925548,12.39901038428532,0.6602879326843646,True
7371,False,-1.932930133367874,True,False,0.08284575668977452,0.46910917373582234,2.073789442009098,True,4.72248001625446,2.789549882886586,0.6416140213594704,0.0626835239418027,3.040272030217494,3.7981141610225664,3.1542763908007103,4.135228456051662,False,True,0.06962798705405132,19.305101107666147,3.8007636471824346,12.19195779818794,0.73321580610052,True
7372,False,,True,True,0.3809765784198052,0.7385829244918595,1.9936554071403763,False,3.453712357020851,5.641281620472446,0.49450109491970673,0.40914609302368543,0.3710531172196424,1.7157023128890705,3.7071450560577652,1.1101153166129745,False,False,0.04345025938464728,3.346324964245047,0.5863978754915592,2.124282442883381,0.639242744359017,True
7373,False,4.655995154017178,True,True,0.2043129499018335,0.3695828414700969,8.733139439184203,True,12.733518962499607,9.474094727159253,0.7097152625737844,0.1715076215679445,1.135427122770612,9.071722636084518,5.097707370481004,2.2057876264827065,False,True,0.03997294858270098,13.667732169055666,16.539476847194393,19.106981420458215,1.0765726861719422,True
